sample_index,file_name,frame_index,energy,state,transition,prediction_triggered
4,cover_drive_average_05.mov,37,0.27886171165307694,swing,,False
4,cover_drive_average_05.mov,38,0.23873314235023144,swing,,False
4,cover_drive_average_05.mov,39,0.1978183338927003,swing,,False
4,cover_drive_average_05.mov,40,0.19762590421297901,swing,,False
4,cover_drive_average_05.mov,41,0.24922073088976227,swing,,False
4,cover_drive_average_05.mov,42,0.2602202146851117,swing,,False
4,cover_drive_average_05.mov,43,0.35969843412274216,swing,,False
4,cover_drive_average_05.mov,44,0.3680441867288923,swing,,False
4,cover_drive_average_05.mov,45,0.47223698756276283,swing,,False
4,cover_drive_average_05.mov,46,0.48145497939162624,swing,,False
4,cover_drive_average_05.mov,47,0.48558100277198923,swing,,False
4,cover_drive_average_05.mov,48,0.41326152278388456,swing,,False
4,cover_drive_average_05.mov,49,0.4113062511915849,swing,,False
4,cover_drive_average_05.mov,50,0.32250495696297465,swing,,False
4,cover_drive_average_05.mov,51,0.2534735555208432,swing,,False
4,cover_drive_average_05.mov,52,0.22073360683324816,swing,,False
4,cover_drive_average_05.mov,53,0.19216431781971424,swing,,False
4,cover_drive_average_05.mov,54,0.1772257542290489,follow_through,swing_to_follow_through,False
4,cover_drive_average_05.mov,55,0.1798874779953331,follow_through,,False
4,cover_drive_average_05.mov,56,0.15552464673911373,follow_through,,False
4,cover_drive_average_05.mov,57,0.1597287220255111,follow_through,,False
4,cover_drive_average_05.mov,58,0.1803624682378111,follow_through,,False
4,cover_drive_average_05.mov,59,0.19849787118158313,follow_through,,False
4,cover_drive_average_05.mov,59,0.19849787118158313,completed,sequence_end_to_completed,True
5,cover_drive_average_06.mov,0,0.025238348544856414,idle,,False
5,cover_drive_average_06.mov,1,0.042130176935892015,idle,,False
5,cover_drive_average_06.mov,2,0.054470182988741525,idle,,False
5,cover_drive_average_06.mov,3,0.0762796639657588,idle,,False
5,cover_drive_average_06.mov,4,0.08670713660374627,idle,,False
5,cover_drive_average_06.mov,5,0.10936006281746995,idle,,False
5,cover_drive_average_06.mov,6,0.12712860880647475,idle,,False
5,cover_drive_average_06.mov,7,0.13160424544191562,idle,,False
5,cover_drive_average_06.mov,8,0.16255643734466974,idle,,False
5,cover_drive_average_06.mov,9,0.1507569901438155,idle,,False
5,cover_drive_average_06.mov,10,0.16203547001905486,idle,,False
5,cover_drive_average_06.mov,11,0.14279853815088228,idle,,False
5,cover_drive_average_06.mov,12,0.1299314627057262,idle,,False
5,cover_drive_average_06.mov,13,0.09180006404273051,idle,,False
